8.198604062366405820e-01,4.420361691669340981e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.709920466023340913e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.833399115890099434e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.673099364116258259e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.166101591950270383e-02,7.215182872467229558e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.153220624952385504e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.320661286970565812e-02,0.000000000000000000e+00,4.492766541719005885e-02,3.810462931978467888e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.830637431805157311e-03,5.474075585152887030e-02,0.000000000000000000e+00,2.447818969423625618e-02
0.000000000000000000e+00,0.000000000000000000e+00,8.067813317618660607e-01,3.554537269730272120e-02,1.035391039002272334e-02,4.925056160230811830e-02,3.509569003235347984e-02,1.404575233968929915e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.534800216121240402e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.357937901524529756e-02,0.000000000000000000e+00
1.359148463996118911e-02,0.000000000000000000e+00,3.009775154806769437e-02,8.308617843568902872e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.867068710390730246e-02,0.000000000000000000e+00,3.196922503015867112e-02,0.000000000000000000e+00,1.065122960796241469e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.108289170101809606e-04,0.000000000000000000e+00,3.647008796042253143e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.904457897264730581e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.370253954137329006e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.852460563059694115e-02,0.000000000000000000e+00,1.278768816116940960e-02,3.504514978631257521e-02,6.445057412167157218e-02,0.000000000000000000e+00,1.504365303240313978e-02
0.000000000000000000e+00,4.577040992478525333e-02,3.902121493473355990e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.688865693866875350e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.274058766130641285e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.822808665695440977e-02,0.000000000000000000e+00,5.353131435533092786e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.367765270428447838e-02,2.363674149176782369e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.025068634389992184e-01,0.000000000000000000e+00,2.884635933961497700e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.133238302533355113e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.186112276725958647e-01,0.000000000000000000e+00,8.825274058107138164e-03,2.523230840224792437e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.140250200492343935e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.867645865122101456e-02,5.865865713102554058e-02,0.000000000000000000e+00,1.859357207987914762e-02
4.208673905134008297e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.316243326697455862e-02,4.089889809151578404e-03,0.000000000000000000e+00,8.598103947551207771e-01,4.602182460337685133e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.238652434119803802e-02,5.760507572446227353e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.866143415593362470e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.291799315301264073e-02,4.653012546539950223e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.740318055553206289e-02,6.802352072000684702e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.055396125246908956e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.235953237351802625e-02,0.000000000000000000e+00
